Container with deleted elements:
Container contains 4698 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
3792: It is TRIANGLE. Coordinates of vertices: (-13, 15), (20, -45), (-81, 52). Perimeter =  285.926452; Color: BLUE
3793: It is CIRCLE. Center coordinates: (-9, -88), radius: 75. Perimeter = 471.238898; Color: ORANGE
3794: It is TRIANGLE. Coordinates of vertices: (1, 17), (77, 26), (-67, -65). Perimeter =  353.401801; Color: ORANGE
3795: It is TRIANGLE. Coordinates of vertices: (-3, -59), (-49, 17), (13, 52). Perimeter =  272.181064; Color: YELLOW
3796: It is CIRCLE. Center coordinates: (94, 29), radius: 49. Perimeter = 307.876080; Color: RED
3797: It is CIRCLE. Center coordinates: (38, 47), radius: 86. Perimeter = 540.353936; Color: CYAN
3798: It is CIRCLE. Center coordinates: (47, 69), radius: 63. Perimeter = 395.840674; Color: GREEN
3799: It is CIRCLE. Center coordinates: (36, 45), radius: 60. Perimeter = 376.991118; Color: BLUE
3800: It is TRIANGLE. Coordinates of vertices: (-62, 51), (21, -27), (89, 52). Perimeter =  369.137700; Color: ORANGE
3801: It is RECTANGLE. Coordinates of angles: (-85, 98), (-9, 189). Perimeter = 334.000000; Color: BLUE
3802: It is CIRCLE. Center coordinates: (6, -84), radius: 84. Perimeter = 527.787566; Color: RED
3803: It is TRIANGLE. Coordinates of vertices: (12, 49), (-78, -95), (34, 71). Perimeter =  401.174203; Color: CYAN
3804: It is CIRCLE. Center coordinates: (-27, -71), radius: 60. Perimeter = 376.991118; Color: RED
3805: It is CIRCLE. Center coordinates: (19, -22), radius: 94. Perimeter = 590.619419; Color: PURPLE
3806: It is RECTANGLE. Coordinates of angles: (-68, 35), (30, 125). Perimeter = 376.000000; Color: YELLOW
3807: It is TRIANGLE. Coordinates of vertices: (32, -58), (-47, -15), (15, 54). Perimeter =  295.990398; Color: GREEN
3808: It is CIRCLE. Center coordinates: (-49, 73), radius: 48. Perimeter = 301.592895; Color: PURPLE
3809: It is CIRCLE. Center coordinates: (65, -92), radius: 75. Perimeter = 471.238898; Color: CYAN
3810: It is TRIANGLE. Coordinates of vertices: (-29, 56), (-51, -85), (74, 86). Perimeter =  461.801957; Color: PURPLE
3811: It is CIRCLE. Center coordinates: (38, 5), radius: 46. Perimeter = 289.026524; Color: YELLOW
3812: It is CIRCLE. Center coordinates: (-65, -16), radius: 78. Perimeter = 490.088454; Color: YELLOW
3813: It is RECTANGLE. Coordinates of angles: (98, -52), (181, 45). Perimeter = 360.000000; Color: RED
3814: It is RECTANGLE. Coordinates of angles: (-27, 83), (72, 140). Perimeter = 312.000000; Color: BLUE
3815: It is CIRCLE. Center coordinates: (38, -45), radius: 53. Perimeter = 333.008821; Color: CYAN
3816: It is RECTANGLE. Coordinates of angles: (21, -34), (117, 19). Perimeter = 298.000000; Color: ORANGE
3817: It is TRIANGLE. Coordinates of vertices: (-99, 84), (-34, -2), (1, -5). Perimeter =  276.798418; Color: RED
3818: It is TRIANGLE. Coordinates of vertices: (92, 53), (-22, -41), (93, -56). Perimeter =  372.735279; Color: YELLOW
3819: It is CIRCLE. Center coordinates: (86, -37), radius: 91. Perimeter = 571.769863; Color: ORANGE
3820: It is TRIANGLE. Coordinates of vertices: (57, 57), (-42, 62), (-82, 28). Perimeter =  293.616759; Color: YELLOW
3821: It is TRIANGLE. Coordinates of vertices: (24, -11), (-18, 90), (9, -43). Perimeter =  280.438769; Color: CYAN
3822: It is TRIANGLE. Coordinates of vertices: (-51, 96), (27, -96), (14, 13). Perimeter =  422.434442; Color: CYAN
3823: It is TRIANGLE. Coordinates of vertices: (-50, 57), (-66, 81), (-82, -64). Perimeter =  299.884396; Color: BLUE
3824: It is CIRCLE. Center coordinates: (94, -11), radius: 72. Perimeter = 452.389342; Color: ORANGE
3825: It is CIRCLE. Center coordinates: (67, -75), radius: 64. Perimeter = 402.123860; Color: ORANGE
3826: It is CIRCLE. Center coordinates: (14, -82), radius: 78. Perimeter = 490.088454; Color: GREEN
3827: It is CIRCLE. Center coordinates: (24, 22), radius: 50. Perimeter = 314.159265; Color: YELLOW
3828: It is TRIANGLE. Coordinates of vertices: (-82, -20), (-55, 58), (-34, -84). Perimeter =  306.085317; Color: BLUE
3829: It is TRIANGLE. Coordinates of vertices: (-89, -54), (-61, -33), (97, -17). Perimeter =  383.452464; Color: GREEN
3830: It is CIRCLE. Center coordinates: (64, 41), radius: 92. Perimeter = 578.053048; Color: RED
3831: It is RECTANGLE. Coordinates of angles: (99, -54), (181, 22). Perimeter = 316.000000; Color: RED
3832: It is TRIANGLE. Coordinates of vertices: (-42, -3), (-68, 84), (15, -91). Perimeter =  389.334802; Color: GREEN
3833: It is RECTANGLE. Coordinates of angles: (35, 25), (83, 115). Perimeter = 276.000000; Color: YELLOW
3834: It is TRIANGLE. Coordinates of vertices: (-17, 86), (33, -57), (-24, -98). Perimeter =  405.836336; Color: GREEN
3835: It is CIRCLE. Center coordinates: (90, -85), radius: 89. Perimeter = 559.203492; Color: RED
3836: It is CIRCLE. Center coordinates: (-33, 20), radius: 92. Perimeter = 578.053048; Color: RED
3837: It is TRIANGLE. Coordinates of vertices: (82, -6), (-29, -15), (-16, 65). Perimeter =  313.430163; Color: PURPLE
3838: It is CIRCLE. Center coordinates: (-54, -73), radius: 45. Perimeter = 282.743339; Color: YELLOW
3839: It is CIRCLE. Center coordinates: (11, 32), radius: 66. Perimeter = 414.690230; Color: CYAN
3840: It is CIRCLE. Center coordinates: (37, -41), radius: 65. Perimeter = 408.407045; Color: PURPLE
3841: It is TRIANGLE. Coordinates of vertices: (34, -17), (-97, 51), (60, -31). Perimeter =  354.251322; Color: BLUE
3842: It is TRIANGLE. Coordinates of vertices: (-53, -16), (58, 93), (-54, 94). Perimeter =  377.578930; Color: CYAN
3843: It is TRIANGLE. Coordinates of vertices: (-72, 76), (90, 29), (-22, -56). Perimeter =  450.434847; Color: PURPLE
3844: It is TRIANGLE. Coordinates of vertices: (68, 52), (-33, -5), (-84, -17). Perimeter =  335.295011; Color: ORANGE
3845: It is TRIANGLE. Coordinates of vertices: (25, 81), (88, -72), (74, 97). Perimeter =  386.587973; Color: BLUE
3846: It is CIRCLE. Center coordinates: (-62, 32), radius: 44. Perimeter = 276.460153; Color: BLUE
3847: It is TRIANGLE. Coordinates of vertices: (93, 70), (59, -97), (68, -48). Perimeter =  340.864847; Color: BLUE
3848: It is TRIANGLE. Coordinates of vertices: (-1, -75), (42, -47), (82, 59). Perimeter =  322.231807; Color: BLUE
3849: It is CIRCLE. Center coordinates: (56, -53), radius: 76. Perimeter = 477.522083; Color: GREEN
3850: It is TRIANGLE. Coordinates of vertices: (-91, 29), (63, 96), (-23, 67). Perimeter =  336.598731; Color: GREEN
3851: It is CIRCLE. Center coordinates: (-70, -66), radius: 85. Perimeter = 534.070751; Color: GREEN
3852: It is CIRCLE. Center coordinates: (-66, 66), radius: 75. Perimeter = 471.238898; Color: CYAN
3853: It is RECTANGLE. Coordinates of angles: (-15, -27), (74, 28). Perimeter = 288.000000; Color: CYAN
3854: It is CIRCLE. Center coordinates: (-38, 67), radius: 80. Perimeter = 502.654824; Color: PURPLE
3855: It is TRIANGLE. Coordinates of vertices: (3, -1), (49, -57), (71, 60). Perimeter =  282.872065; Color: PURPLE
3856: It is CIRCLE. Center coordinates: (-39, 45), radius: 84. Perimeter = 527.787566; Color: ORANGE
3857: It is TRIANGLE. Coordinates of vertices: (13, 22), (-71, 44), (61, -72). Perimeter =  368.106433; Color: GREEN
3858: It is TRIANGLE. Coordinates of vertices: (28, 67), (-62, -43), (57, 85). Perimeter =  351.030079; Color: BLUE
3859: It is CIRCLE. Center coordinates: (40, 17), radius: 79. Perimeter = 496.371639; Color: RED
3860: It is TRIANGLE. Coordinates of vertices: (52, -68), (85, 61), (-62, 8). Perimeter =  426.427594; Color: CYAN
3861: It is TRIANGLE. Coordinates of vertices: (-13, 74), (-83, 37), (26, -16). Perimeter =  298.466023; Color: PURPLE
3862: It is RECTANGLE. Coordinates of angles: (31, -86), (90, -7). Perimeter = 276.000000; Color: GREEN
3863: It is TRIANGLE. Coordinates of vertices: (-42, -73), (-87, -28), (97, -98). Perimeter =  401.735355; Color: GREEN
3864: It is TRIANGLE. Coordinates of vertices: (-81, -79), (-89, -9), (-86, 93). Perimeter =  344.572427; Color: BLUE
3865: It is CIRCLE. Center coordinates: (-24, 51), radius: 80. Perimeter = 502.654824; Color: GREEN
3866: It is TRIANGLE. Coordinates of vertices: (49, -4), (-97, 11), (30, -53). Perimeter =  341.537885; Color: YELLOW
3867: It is RECTANGLE. Coordinates of angles: (77, -46), (160, 46). Perimeter = 350.000000; Color: RED
3868: It is CIRCLE. Center coordinates: (16, 19), radius: 49. Perimeter = 307.876080; Color: CYAN
3869: It is TRIANGLE. Coordinates of vertices: (-83, -86), (-86, -32), (36, -79). Perimeter =  304.029174; Color: GREEN
3870: It is CIRCLE. Center coordinates: (-87, -29), radius: 57. Perimeter = 358.141562; Color: CYAN
3871: It is TRIANGLE. Coordinates of vertices: (80, -70), (-87, 76), (-51, -31). Perimeter =  471.397869; Color: GREEN
3872: It is TRIANGLE. Coordinates of vertices: (62, -16), (-66, 10), (-83, 27). Perimeter =  305.897094; Color: GREEN
3873: It is CIRCLE. Center coordinates: (-9, -87), radius: 71. Perimeter = 446.106157; Color: PURPLE
3874: It is CIRCLE. Center coordinates: (11, -21), radius: 83. Perimeter = 521.504380; Color: BLUE
3875: It is CIRCLE. Center coordinates: (2, 90), radius: 50. Perimeter = 314.159265; Color: YELLOW
3876: It is TRIANGLE. Coordinates of vertices: (93, -13), (-96, 38), (-90, -77). Perimeter =  504.784985; Color: ORANGE
3877: It is CIRCLE. Center coordinates: (27, 40), radius: 79. Perimeter = 496.371639; Color: CYAN
3878: It is TRIANGLE. Coordinates of vertices: (0, -55), (-25, 93), (50, -87). Perimeter =  404.459924; Color: GREEN
3879: It is TRIANGLE. Coordinates of vertices: (-70, 25), (12, -66), (-37, -82). Perimeter =  286.014205; Color: RED
3880: It is CIRCLE. Center coordinates: (50, 31), radius: 76. Perimeter = 477.522083; Color: YELLOW
3881: It is TRIANGLE. Coordinates of vertices: (-17, -18), (-74, -81), (89, 93). Perimeter =  476.863607; Color: BLUE
3882: It is TRIANGLE. Coordinates of vertices: (60, 56), (43, -84), (69, -59). Perimeter =  292.449380; Color: ORANGE
3883: It is CIRCLE. Center coordinates: (91, -33), radius: 93. Perimeter = 584.336233; Color: YELLOW
3884: It is CIRCLE. Center coordinates: (-92, -2), radius: 47. Perimeter = 295.309709; Color: PURPLE
3885: It is TRIANGLE. Coordinates of vertices: (-8, -53), (-65, 87), (-61, -50). Perimeter =  341.302076; Color: ORANGE
3886: It is RECTANGLE. Coordinates of angles: (-98, -72), (-14, 20). Perimeter = 352.000000; Color: YELLOW
3887: It is CIRCLE. Center coordinates: (-88, 19), radius: 89. Perimeter = 559.203492; Color: BLUE
3888: It is CIRCLE. Center coordinates: (-64, -52), radius: 70. Perimeter = 439.822971; Color: GREEN
3889: It is CIRCLE. Center coordinates: (-10, 86), radius: 99. Perimeter = 622.035345; Color: CYAN
3890: It is CIRCLE. Center coordinates: (34, 1), radius: 93. Perimeter = 584.336233; Color: PURPLE
3891: It is TRIANGLE. Coordinates of vertices: (7, 96), (98, 0), (-33, 61). Perimeter =  329.933010; Color: CYAN
3892: It is CIRCLE. Center coordinates: (63, -26), radius: 82. Perimeter = 515.221195; Color: ORANGE
3893: It is TRIANGLE. Coordinates of vertices: (90, -22), (77, 73), (-52, -81). Perimeter =  450.545173; Color: RED
3894: It is CIRCLE. Center coordinates: (62, -55), radius: 64. Perimeter = 402.123860; Color: ORANGE
3895: It is CIRCLE. Center coordinates: (-94, 5), radius: 61. Perimeter = 383.274304; Color: GREEN
3896: It is CIRCLE. Center coordinates: (-37, -96), radius: 68. Perimeter = 427.256601; Color: PURPLE
3897: It is TRIANGLE. Coordinates of vertices: (-65, -86), (-44, 88), (-63, -74). Perimeter =  350.538577; Color: PURPLE
3898: It is CIRCLE. Center coordinates: (70, -59), radius: 88. Perimeter = 552.920307; Color: YELLOW
3899: It is CIRCLE. Center coordinates: (-32, 75), radius: 72. Perimeter = 452.389342; Color: RED
3900: It is CIRCLE. Center coordinates: (-70, -87), radius: 65. Perimeter = 408.407045; Color: CYAN
3901: It is RECTANGLE. Coordinates of angles: (-79, -59), (3, -3). Perimeter = 276.000000; Color: CYAN
3902: It is CIRCLE. Center coordinates: (-31, 42), radius: 91. Perimeter = 571.769863; Color: PURPLE
3903: It is CIRCLE. Center coordinates: (-59, 40), radius: 54. Perimeter = 339.292007; Color: BLUE
3904: It is RECTANGLE. Coordinates of angles: (71, -40), (161, 12). Perimeter = 284.000000; Color: ORANGE
3905: It is TRIANGLE. Coordinates of vertices: (-61, 46), (0, -43), (37, -61). Perimeter =  294.140701; Color: CYAN
3906: It is TRIANGLE. Coordinates of vertices: (57, 16), (-48, -71), (-29, -24). Perimeter =  281.902231; Color: RED
3907: It is CIRCLE. Center coordinates: (-44, 49), radius: 80. Perimeter = 502.654824; Color: GREEN
3908: It is TRIANGLE. Coordinates of vertices: (99, 69), (-51, -8), (-89, 20). Perimeter =  410.091435; Color: CYAN
3909: It is TRIANGLE. Coordinates of vertices: (46, 71), (-63, -7), (46, 44). Perimeter =  281.374760; Color: BLUE
3910: It is CIRCLE. Center coordinates: (-51, 93), radius: 70. Perimeter = 439.822971; Color: CYAN
3911: It is RECTANGLE. Coordinates of angles: (37, -4), (112, 64). Perimeter = 286.000000; Color: BLUE
3912: It is RECTANGLE. Coordinates of angles: (92, -61), (186, -12). Perimeter = 286.000000; Color: PURPLE
3913: It is TRIANGLE. Coordinates of vertices: (-65, 58), (-51, -56), (23, -96). Perimeter =  376.345066; Color: RED
3914: It is TRIANGLE. Coordinates of vertices: (90, 82), (-86, -58), (-85, -5). Perimeter =  473.333371; Color: GREEN
3915: It is TRIANGLE. Coordinates of vertices: (-88, 91), (18, 14), (57, -57). Perimeter =  419.214585; Color: YELLOW
3916: It is TRIANGLE. Coordinates of vertices: (-66, -18), (-22, 26), (63, -81). Perimeter =  342.440075; Color: PURPLE
3917: It is RECTANGLE. Coordinates of angles: (20, -12), (77, 78). Perimeter = 294.000000; Color: YELLOW
3918: It is CIRCLE. Center coordinates: (88, 17), radius: 48. Perimeter = 301.592895; Color: PURPLE
3919: It is CIRCLE. Center coordinates: (51, 21), radius: 73. Perimeter = 458.672527; Color: GREEN
3920: It is CIRCLE. Center coordinates: (-61, -8), radius: 89. Perimeter = 559.203492; Color: PURPLE
3921: It is CIRCLE. Center coordinates: (-42, -100), radius: 72. Perimeter = 452.389342; Color: CYAN
3922: It is CIRCLE. Center coordinates: (21, -98), radius: 85. Perimeter = 534.070751; Color: YELLOW
3923: It is CIRCLE. Center coordinates: (9, 76), radius: 65. Perimeter = 408.407045; Color: YELLOW
3924: It is CIRCLE. Center coordinates: (22, -41), radius: 85. Perimeter = 534.070751; Color: RED
3925: It is RECTANGLE. Coordinates of angles: (7, -98), (95, -24). Perimeter = 324.000000; Color: PURPLE
3926: It is CIRCLE. Center coordinates: (-92, 35), radius: 69. Perimeter = 433.539786; Color: BLUE
3927: It is CIRCLE. Center coordinates: (-31, 1), radius: 55. Perimeter = 345.575192; Color: RED
3928: It is CIRCLE. Center coordinates: (84, -31), radius: 48. Perimeter = 301.592895; Color: BLUE
3929: It is TRIANGLE. Coordinates of vertices: (-40, -95), (29, -22), (-90, -5). Perimeter =  323.613446; Color: ORANGE
3930: It is TRIANGLE. Coordinates of vertices: (37, 54), (-71, -56), (-93, 45). Perimeter =  387.835205; Color: GREEN
3931: It is CIRCLE. Center coordinates: (40, 33), radius: 66. Perimeter = 414.690230; Color: BLUE
3932: It is CIRCLE. Center coordinates: (0, 60), radius: 70. Perimeter = 439.822971; Color: CYAN
3933: It is TRIANGLE. Coordinates of vertices: (76, 30), (11, 97), (36, -96). Perimeter =  420.158067; Color: BLUE
3934: It is TRIANGLE. Coordinates of vertices: (-10, -94), (50, 64), (54, 88). Perimeter =  386.264781; Color: RED
3935: It is TRIANGLE. Coordinates of vertices: (74, -86), (-74, -63), (-59, -74). Perimeter =  301.917831; Color: CYAN
3936: It is TRIANGLE. Coordinates of vertices: (64, 17), (-58, -75), (32, -81). Perimeter =  346.092494; Color: BLUE
3937: It is TRIANGLE. Coordinates of vertices: (-98, -5), (38, -30), (-22, -53). Perimeter =  292.424820; Color: BLUE
3938: It is TRIANGLE. Coordinates of vertices: (57, -32), (5, 61), (-75, -84). Perimeter =  414.028592; Color: RED
3939: It is RECTANGLE. Coordinates of angles: (88, -12), (184, 84). Perimeter = 384.000000; Color: CYAN
3940: It is TRIANGLE. Coordinates of vertices: (-67, -83), (-57, 40), (-9, -28). Perimeter =  286.571663; Color: PURPLE
3941: It is TRIANGLE. Coordinates of vertices: (52, -89), (-34, -8), (-36, -94). Perimeter =  292.304931; Color: PURPLE
3942: It is TRIANGLE. Coordinates of vertices: (-54, -27), (64, -13), (2, 41). Perimeter =  289.137688; Color: CYAN
3943: It is CIRCLE. Center coordinates: (66, 2), radius: 92. Perimeter = 578.053048; Color: PURPLE
3944: It is TRIANGLE. Coordinates of vertices: (95, -98), (23, -65), (-72, 68). Perimeter =  478.114073; Color: RED
3945: It is TRIANGLE. Coordinates of vertices: (-22, 81), (-100, 27), (35, -48). Perimeter =  390.334693; Color: GREEN
3946: It is TRIANGLE. Coordinates of vertices: (-69, 33), (69, -54), (8, -73). Perimeter =  358.040711; Color: PURPLE
3947: It is CIRCLE. Center coordinates: (-57, -54), radius: 67. Perimeter = 420.973416; Color: CYAN
3948: It is CIRCLE. Center coordinates: (-12, 24), radius: 85. Perimeter = 534.070751; Color: RED
3949: It is RECTANGLE. Coordinates of angles: (-78, -7), (-3, 62). Perimeter = 288.000000; Color: GREEN
3950: It is CIRCLE. Center coordinates: (-64, 73), radius: 96. Perimeter = 603.185789; Color: YELLOW
3951: It is CIRCLE. Center coordinates: (42, -11), radius: 46. Perimeter = 289.026524; Color: YELLOW
3952: It is TRIANGLE. Coordinates of vertices: (-51, -23), (-76, -88), (-4, 30). Perimeter =  278.711474; Color: BLUE
3953: It is RECTANGLE. Coordinates of angles: (19, 63), (104, 157). Perimeter = 358.000000; Color: ORANGE
3954: It is CIRCLE. Center coordinates: (9, 39), radius: 81. Perimeter = 508.938010; Color: BLUE
3955: It is TRIANGLE. Coordinates of vertices: (-22, -52), (96, -42), (-82, -77). Perimeter =  364.831350; Color: RED
3956: It is TRIANGLE. Coordinates of vertices: (11, -41), (81, -51), (93, 62). Perimeter =  316.000912; Color: YELLOW
3957: It is TRIANGLE. Coordinates of vertices: (57, -73), (-71, -53), (54, -9). Perimeter =  326.141275; Color: PURPLE
3958: It is CIRCLE. Center coordinates: (52, -65), radius: 55. Perimeter = 345.575192; Color: CYAN
3959: It is TRIANGLE. Coordinates of vertices: (95, -28), (75, -68), (-88, -31). Perimeter =  394.892590; Color: BLUE
3960: It is TRIANGLE. Coordinates of vertices: (15, 61), (30, -95), (81, 6). Perimeter =  355.778165; Color: YELLOW
3961: It is CIRCLE. Center coordinates: (89, 55), radius: 66. Perimeter = 414.690230; Color: YELLOW
3962: It is CIRCLE. Center coordinates: (48, -44), radius: 74. Perimeter = 464.955713; Color: CYAN
3963: It is TRIANGLE. Coordinates of vertices: (81, 62), (-54, -43), (42, 17). Perimeter =  343.782387; Color: ORANGE
3964: It is RECTANGLE. Coordinates of angles: (-80, -77), (-32, 17). Perimeter = 284.000000; Color: BLUE
3965: It is TRIANGLE. Coordinates of vertices: (-52, -38), (-24, -7), (62, 35). Perimeter =  272.850950; Color: RED
3966: It is CIRCLE. Center coordinates: (0, -72), radius: 66. Perimeter = 414.690230; Color: CYAN
3967: It is TRIANGLE. Coordinates of vertices: (11, -63), (-44, 91), (-94, 0). Perimeter =  389.808340; Color: PURPLE
3968: It is TRIANGLE. Coordinates of vertices: (-58, -38), (44, -96), (-63, 43). Perimeter =  373.905092; Color: BLUE
3969: It is TRIANGLE. Coordinates of vertices: (-17, 78), (-76, -99), (28, 63). Perimeter =  426.518287; Color: PURPLE
3970: It is TRIANGLE. Coordinates of vertices: (85, -51), (-89, 45), (3, 32). Perimeter =  408.314642; Color: GREEN
3971: It is TRIANGLE. Coordinates of vertices: (-28, 4), (43, -77), (79, 37). Perimeter =  339.234945; Color: RED
3972: It is TRIANGLE. Coordinates of vertices: (28, 2), (40, -99), (64, 33). Perimeter =  283.382346; Color: BLUE
3973: It is CIRCLE. Center coordinates: (-27, 13), radius: 89. Perimeter = 559.203492; Color: BLUE
3974: It is TRIANGLE. Coordinates of vertices: (33, 39), (85, 65), (-46, -25). Perimeter =  318.745900; Color: YELLOW
3975: It is CIRCLE. Center coordinates: (82, 88), radius: 68. Perimeter = 427.256601; Color: BLUE
3976: It is CIRCLE. Center coordinates: (-22, -80), radius: 55. Perimeter = 345.575192; Color: RED
3977: It is CIRCLE. Center coordinates: (-98, -62), radius: 74. Perimeter = 464.955713; Color: BLUE
3978: It is RECTANGLE. Coordinates of angles: (92, -40), (159, 47). Perimeter = 308.000000; Color: YELLOW
3979: It is TRIANGLE. Coordinates of vertices: (46, -15), (-88, 1), (56, 61). Perimeter =  367.606915; Color: CYAN
3980: It is CIRCLE. Center coordinates: (21, 75), radius: 88. Perimeter = 552.920307; Color: RED
3981: It is TRIANGLE. Coordinates of vertices: (-50, -31), (-61, 62), (16, 60). Perimeter =  283.088660; Color: ORANGE
3982: It is CIRCLE. Center coordinates: (-46, 83), radius: 91. Perimeter = 571.769863; Color: PURPLE
3983: It is TRIANGLE. Coordinates of vertices: (-48, 94), (-48, 71), (73, -86). Perimeter =  438.106425; Color: BLUE
3984: It is TRIANGLE. Coordinates of vertices: (69, -34), (-64, 55), (33, -69). Perimeter =  367.673333; Color: PURPLE
3985: It is CIRCLE. Center coordinates: (-11, -42), radius: 73. Perimeter = 458.672527; Color: ORANGE
3986: It is CIRCLE. Center coordinates: (-17, 9), radius: 73. Perimeter = 458.672527; Color: PURPLE
3987: It is CIRCLE. Center coordinates: (97, -96), radius: 61. Perimeter = 383.274304; Color: CYAN
3988: It is TRIANGLE. Coordinates of vertices: (-15, 52), (51, 5), (-71, 0). Perimeter =  279.546996; Color: BLUE
3989: It is RECTANGLE. Coordinates of angles: (-3, -41), (91, 26). Perimeter = 322.000000; Color: RED
3990: It is TRIANGLE. Coordinates of vertices: (-80, -12), (38, -36), (-19, 67). Perimeter =  337.945772; Color: ORANGE
3991: It is TRIANGLE. Coordinates of vertices: (78, -85), (-44, -93), (62, -11). Perimeter =  331.986911; Color: PURPLE
3992: It is TRIANGLE. Coordinates of vertices: (-32, -67), (61, 33), (-84, 34). Perimeter =  395.164966; Color: GREEN
3993: It is TRIANGLE. Coordinates of vertices: (45, -48), (73, -43), (-97, -80). Perimeter =  347.983793; Color: CYAN
3994: It is RECTANGLE. Coordinates of angles: (3, 96), (78, 175). Perimeter = 308.000000; Color: BLUE
3995: It is RECTANGLE. Coordinates of angles: (42, -58), (140, 21). Perimeter = 354.000000; Color: BLUE
3996: It is CIRCLE. Center coordinates: (7, 76), radius: 59. Perimeter = 370.707933; Color: ORANGE
3997: It is RECTANGLE. Coordinates of angles: (54, -26), (124, 61). Perimeter = 314.000000; Color: PURPLE
3998: It is TRIANGLE. Coordinates of vertices: (-34, 13), (-25, -62), (61, -76). Perimeter =  292.846956; Color: GREEN
3999: It is CIRCLE. Center coordinates: (-28, 75), radius: 84. Perimeter = 527.787566; Color: BLUE
4000: It is RECTANGLE. Coordinates of angles: (6, -37), (67, 46). Perimeter = 288.000000; Color: YELLOW
4001: It is RECTANGLE. Coordinates of angles: (-15, 38), (79, 92). Perimeter = 296.000000; Color: PURPLE
4002: It is TRIANGLE. Coordinates of vertices: (5, -51), (-84, 35), (-48, -72). Perimeter =  293.664395; Color: YELLOW
4003: It is CIRCLE. Center coordinates: (52, 37), radius: 77. Perimeter = 483.805269; Color: ORANGE
4004: It is CIRCLE. Center coordinates: (-97, 45), radius: 82. Perimeter = 515.221195; Color: CYAN
4005: It is CIRCLE. Center coordinates: (97, 26), radius: 69. Perimeter = 433.539786; Color: ORANGE
4006: It is CIRCLE. Center coordinates: (-79, -95), radius: 91. Perimeter = 571.769863; Color: ORANGE
4007: It is TRIANGLE. Coordinates of vertices: (-68, -46), (95, 80), (-27, -67). Perimeter =  443.118426; Color: CYAN
4008: It is RECTANGLE. Coordinates of angles: (68, -25), (164, 65). Perimeter = 372.000000; Color: GREEN
4009: It is TRIANGLE. Coordinates of vertices: (80, -72), (3, 82), (68, 47). Perimeter =  365.604861; Color: ORANGE
4010: It is TRIANGLE. Coordinates of vertices: (84, -54), (-4, -96), (-42, -44). Perimeter =  288.310145; Color: ORANGE
4011: It is CIRCLE. Center coordinates: (-20, 11), radius: 74. Perimeter = 464.955713; Color: CYAN
4012: It is CIRCLE. Center coordinates: (-24, 67), radius: 44. Perimeter = 276.460153; Color: YELLOW
4013: It is CIRCLE. Center coordinates: (85, -51), radius: 79. Perimeter = 496.371639; Color: RED
4014: It is TRIANGLE. Coordinates of vertices: (-74, 27), (90, -52), (-80, -81). Perimeter =  462.658040; Color: CYAN
4015: It is TRIANGLE. Coordinates of vertices: (-84, 32), (-56, -41), (17, -43). Perimeter =  277.014499; Color: BLUE
4016: It is TRIANGLE. Coordinates of vertices: (28, 26), (16, -93), (74, 63). Perimeter =  345.070570; Color: PURPLE
4017: It is CIRCLE. Center coordinates: (-10, 54), radius: 81. Perimeter = 508.938010; Color: BLUE
4018: It is TRIANGLE. Coordinates of vertices: (39, -54), (-94, 6), (-80, 13). Perimeter =  298.124984; Color: CYAN
4019: It is CIRCLE. Center coordinates: (34, -76), radius: 68. Perimeter = 427.256601; Color: GREEN
4020: It is TRIANGLE. Coordinates of vertices: (47, -73), (-11, 31), (-35, -35). Perimeter =  279.684993; Color: YELLOW
4021: It is CIRCLE. Center coordinates: (-17, 8), radius: 75. Perimeter = 471.238898; Color: ORANGE
4022: It is TRIANGLE. Coordinates of vertices: (80, -96), (1, -29), (85, 16). Perimeter =  310.991546; Color: CYAN
4023: It is CIRCLE. Center coordinates: (-49, -61), radius: 47. Perimeter = 295.309709; Color: ORANGE
4024: It is TRIANGLE. Coordinates of vertices: (-72, 91), (65, -94), (87, 73). Perimeter =  558.662750; Color: BLUE
4025: It is CIRCLE. Center coordinates: (49, 4), radius: 71. Perimeter = 446.106157; Color: BLUE
4026: It is TRIANGLE. Coordinates of vertices: (-62, 62), (60, -49), (47, -31). Perimeter =  330.425923; Color: ORANGE
4027: It is TRIANGLE. Coordinates of vertices: (22, 56), (-30, -92), (-1, 42). Perimeter =  320.897348; Color: RED
4028: It is TRIANGLE. Coordinates of vertices: (44, 39), (80, -21), (-95, 30). Perimeter =  391.542489; Color: ORANGE
4029: It is CIRCLE. Center coordinates: (-20, 94), radius: 48. Perimeter = 301.592895; Color: RED
4030: It is TRIANGLE. Coordinates of vertices: (77, -44), (-1, -57), (78, 54). Perimeter =  313.323446; Color: PURPLE
4031: It is CIRCLE. Center coordinates: (49, 67), radius: 82. Perimeter = 515.221195; Color: PURPLE
4032: It is TRIANGLE. Coordinates of vertices: (39, 93), (-87, 40), (-2, 82). Perimeter =  273.953394; Color: CYAN
4033: It is CIRCLE. Center coordinates: (65, -26), radius: 98. Perimeter = 615.752160; Color: RED
4034: It is TRIANGLE. Coordinates of vertices: (-85, -65), (-20, 32), (34, -59). Perimeter =  341.731763; Color: GREEN
4035: It is CIRCLE. Center coordinates: (28, -54), radius: 91. Perimeter = 571.769863; Color: BLUE
